1672-2779（2018）-11-0100-03,韩秋盈,二等奖,河南中医药大学第二临床医学院,清金化痰汤加减治疗老年社区获得性肺炎临床研究,孟泳 甘德堃,甘德堃
1672-2779（2018）-14-0134-03,卢小丽,二等奖,山西中医药大学临床学院,消肿贴冷敷治疗踝关节骨折L-H分型围术期肿胀20例,史宝明*,
1672-2779（2018）-06-0083-03,李玉瑶,三等奖,河南中医药大学第一附属医院硕士研究生2016级,王永霞教授治疗双心病的临证经验,张浩鹏*,王永霞
1672-2779（2018）-03-0030-03,沈继朵,三等奖,河南中医药大学药学院实验教学中心,浅谈中医药院校生化与分子生物学实验室的安全管理*,苏成福 张艳丽 王蕾 刘雅敏*,
1672-2779（2018）-16-0016-03,赵东丽,二等奖,河南中医药大学基础医学院,华佗是怎么死的？——谈医古文教学中的文本细读,,田艳霞
1672-2779（2018）-19-0014-03,阮慧,二等奖,河南中医药大学第一临床医学院,以培养本科生创新思维和能力为目标的教学模式的思考*,高天雨* 丁玲 唐洁,申琪
1672-2779（2018）-08-0040-03,霍勤,二等奖,河南中医药大学第一临床医学院,慕课背景下重点学科师资队伍建设的探讨*,高天雨* 阮慧 申琪 丁玲,柳普照
1672-2779（2018）-13-0071-03,王晓蒙,三等奖,河南中医药大学硕士研究生2017级,中医药治疗肾性骨病临证体会,,张建伟
1672-2779（2018）-09-0097-02,刘少颖,三等奖,河南中医药大学硕士研究生2016级,柴胡加龙骨牡蛎汤及合方治疗更年期综合征心法,李素领*,刘江凯
1672-2779（2018）-13-0057-03,黄萍萍,二等奖,河南中医药大学基础医学院,当归四逆汤加减联合硝苯地平治疗雷诺病的Meta分析,杨爽 杨梦霞 马苗 郭怡鲲 李新民*,毛雯珊
1672-2779（2018）-14-0118-02,张雯雯,二等奖,辽宁中医药大学附属第三医院中医内科,对冠心病合并左心功能不全的患者使用黄芪汤加减临床意义研究,王晶 王连志*,吕佳丽
1672-2779（2018）-22-0068-02,陈志强,二等奖,辽宁中医药大学研究生学院,便秘以津液论,白光*,白光
1672-2779（2018）-12-0140-02,杨洋,二等奖,中国医科大学附属第一医院内科门诊,肺炎喘嗽中医特色护理方案应用的效果研究,黄玲,马晓娇
1672-2779（2018）-07-0142-02,张爱春,二等奖,中国医科大学附属第一医院核医学科,中西医结合护理改善泌尿系结石患者急性疼痛的影响,,马婷
1672-2779（2018）-09-0104-02,王刚,二等奖,本溪市中医院糖尿病科,分时辨治消渴病82例临床分析,罗艳 汤秀珍,张晓霞
1672-2779（2018）-18-0055-02,宋明慧,三等奖,辽宁省辽阳市中心医院检验科,肝硬化疾病中医病因及诊断中生化检验项目的作用分析,,刘振
1672-2779（2018）-13-0133-02,金力,二等奖,辽阳石化总医院中医针灸科,针灸在治疗妇科疾病中的临床应用,,苏州
1672-2779（2018）-09-0144-03,佟冬雪,二等奖,锦州市中心医院心内科,微信平台健康宣教在急性心肌梗死介入手术患者的应用观察,于洪宇*,刘大维
1672-2779（2018）-08-0132-03,佟冬雪,二等奖,锦州市中心医院心内科,家庭访视护理对老年高血压患者服药遵从行为、社会支持的影响,于洪宇*,刘大维
1672-2779（2018）-07-0078-03,韩雪梅,三等奖,长春中医药大学临床医学院硕士研究生2015级专业2班,何泽教授“从肝论治”甲亢之临床经验探析,何泽*,谢珲
1672-2779（2018）-08-0001-02,赵永厚,二等奖,黑龙江神志医院神志病科,以症求因的中医神志病学案例式教学实践初探,于明 曲秀杰 赵玉萍*,柴剑波
1672-2779（2018）-02-0040-02,奥晓静,二等奖,内蒙古医科大学中医学院,“学生助讲”的教学模式在腧穴学中的应用,郝华 黄娟 苗茂*,谭亚芹
1672-2779（2018）-23-0001-03,茆军,二等奖,南京中医药大学附属医院,中医骨伤科学教学研究与思考*,邢润麟 范东华 张立 丁亮 梅伟 黄正泉 王培民*,王培民
1672-2779（2018）-11-0135-03,李丹,二等奖,江苏省中医院肛肠科,痔瘘熏洗剂联合光子治疗仪对低位肛周脓肿术后疗效观察及护理,,钱海华
1672-2779（2018）-11-0123-02,杨礼丽,二等奖,江苏省中医院耳鼻喉科,耳穴埋籽联合雾化缓解低温等离子扁桃体术后疼痛的效果,,夏旭
1672-2779（2018）-08-0099-02,张存华,三等奖,济宁市中医院肿瘤科,理气消瘤方加减干预乳腺癌术后化疗后5年复发率临床实践,,王祥生
1672-2779（2018）-22-0143-03,邹芳,二等奖,江西中医药大学附属医院临床技能部,中医基础护理配合热敏灸预防腰椎间盘突出症全麻术后恶心呕吐的临床研究,,余红英
1672-2779（2018）-12-0120-03,黄日亮,二等奖,乐安县中医院妇科,定坤丹治疗排卵障碍性不孕症的临床效果观察,,陈华章
1672-2779（2018）-23-0136-02,张铭金,二等奖,赣南医学院第三附属医院神经康复科,刃针结合热敏灸治疗肩周炎的临床疗效观察,,温优良
1672-2779（2018）-12-0097-03,邹文,二等奖,南昌市洪都中医院骨十科,中医清热解毒法体外抑菌作用的实验研究*,周明 侯慧铭 李骏宇 龚礼,范少勇
1672-2779（2018）-12-0018-03,曹秋实,二等奖,湖北中医药大学基础医学院方剂学教研室,改良Sandwich教学法在方剂学教学中的应用*,张智华* 吴建红 李德顺 王世友 吕银娟 柳琳,刘雁云
1672-2779（2018）-11-0043-03,何武,二等奖,桂林医学院附属医院中医科,清热解毒法对颈动脉粥样硬化患者HsCRP、LDLC的影响*,杨键 蒋敏玲 江伟 易桂生 文辉,辛敏
1672-2779（2018）-19-0092-03,程凌,三等奖,南昌市洪都中医院康复科,中药制剂结合现代康复治疗膝关节损伤后关节功能障碍的临床研究*,朱满华 熊伟,黄铝
1672-2779（2018）-12-0138-02,余希婧,三等奖,南昌市洪都中医院针灸科,长蛇灸治疗更年期综合征（脾肾阳虚型）临床疗效观察,华水生,万国强
1672-2779（2018）-16-0086-03,杨月,三等奖,萍乡市中医院骨科,补肾通痹法治疗原发性骨质疏松症的临床观察*,林家坤 林俊 姚晓文 易健健,周朝晖
1672-2779（2018）-15-0118-03,王志相,二等奖,江西省赣州市中医院骨科,中西医结合治疗非创伤性股骨头坏死疗效分析,杜兰翔 钟良钰 吴秋敏,朱小明
1672-2779（2018）-22-0132-03,李志明,二等奖,江西省景德镇市中医医院针灸康复科,穴位贴敷配合艾灸治疗过敏性鼻炎的疗效观察*,徐玉琴 乐树生 袁云庆 王玲 刘梅英,骆剑蛟
1672-2779（2018）-07-0097-03,赵淑飞,二等奖,福建中医药大学药学院,家蚕醇提物对MIN6细胞增殖及凋亡的影响*,许光辉* 黄亦琦* 戚欢阳 马雪云 潘东明,罗友华
1672-2779（2018）-09-0138-02,李敏,二等奖,福建中医药大学附属康复医院骨伤康复科,“嘘”字诀对气滞血瘀型腰椎间盘突出症急性期的镇痛效果的护理观察※,赖渊杰 赖连花 陈秀明 何浈 刘萍 江彦 蔡树河*,丁怀利
1672-2779（2018）-07-0054-02,刘仝书,二等奖,河南中医药大学基础医学院,六阴经“经气”性质的探讨,朱家鑫 姬永宽*,朱秀敏
1672-2779（2018）-15-0059-02,张艳丽,三等奖,江西省南昌市湾里区妇幼保建计划生育服务中心妇科,中药活血止痛汤治疗妇科痛经急症临床疗效分析*,,赵有新
1672-2779（2018）-05-0084-02,张义,三等奖,桓仁县中医院中医科,黄芪桂枝五物汤临床应用心得,,侯小川
1672-2779（2018）-04-0120-03,刘霞,二等奖,湖南中医药大学针灸推拿学院,通体灸疗对健康成人血液流变学的影响*,张驰 刘红华 曹佳男 刘涛 刘迈兰 常小荣*,钟欣
1672-2779（2018）-01-0103-03,李霁,三等奖,昆明医科大学药学院暨云南省天然药物药理重点实验室,氨茶碱药物动力学研究的实验,阳剑* 张源*,刘丹丹
1672-2779（2018）-11-0003-02,王艳杰,二等奖,渭南职业技术学院医学院,高职高专刺法灸法学实训教学教改实践,王雷 黄泳*,李冰
1672-2779（2018）-09-0156-03,梁袁赫,三等奖,河南中医药大学硕士研究生2015级,中西医结合治疗慢性硬膜下血肿的研究现状,杨建军,杨建军
1672-2779（2018）-07-0076-03,李丹,三等奖,河南中医药大学中医内科学硕士研究生2017级,赵敏教授运用酸枣仁汤加减治疗失眠临床经验,赵敏,邵祥芸
1672-2779（2018）-05-0082-02,田传玺,三等奖,河南中医药大学基础医学院,《谢映庐医案》应用经方医案特色探析*,程晓振 马梁艳 李具双*,李具双
1672-2779（2018）-24-0158-03,李雅,二等奖,香港浸会大学中医药学院,黄连解毒汤的现代临床研究进展,,邓德英
1672-2779（2018）-20-0089-04,耿少辉,二等奖,河南中医药大学第一临床医学院,不同提取方式的五倍子对两种临床分离耐药菌的体外抑制作用研究,程凤 陈伟姣 李江波 王帆 陈梦茹 杨丽萍* 魏天贵 吕越,李新民
1672-2779（2018）-02-0078-03,范新六,二等奖,北京市丰台区方庄社区卫生服务中心,浅探《老老恒言》的情志养生观*,方静 薛武更 吴瑕,叶财德
1672-2779（2018）-12-0090-02,郭利仙,三等奖,保定市朝阳社区卫生服务中心中医科,中医分期论治崩漏浅议,张秋平*,郝斌
1672-2779（2018）-24-0104-02,胡海燕,二等奖,黑龙江省人口和计划生育科学研究院,中药内服外敷治疗盆腔炎性疾病后遗症合并盆腔积液临床疗效观察,孙玉华,高岚
1672-2779（2018）-22-Ⅲ-02,胡海燕,二等奖,黑龙江省人口和计划生育科学研究院,中医药在体外受精—胚胎移植技术中的分期应用,,高岚
1672-2779（2018）-05-0097-02,韩迪,二等奖,黑龙江省中医药科学院南岗分院呼吸内科,宣肺化痰法治疗咳嗽变异性哮喘的临床疗效观察,杨质秀,刘长发
1672-2779（2018）-16-0055-02,马继恒,二等奖,丹阳市中医院肿瘤科,王国方运用四逆散治疗乳癌的经验*,,戎云霞
1672-2779（2018）-14-0016-03,侯辰阳,二等奖,山东医学高等专科学校健康与康复系,高职临床专业《中医学》课程的信息化教学手段的探索*,,来卫东
1672-2779（2018）-18-0088-03,吕景晶,二等奖,首都医科大学附属北京中医医院皮肤科,清热除湿汤与皮炎汤治疗面部脂溢性皮炎的临床疗效评价,陈朝霞 徐景娜 周涛 张金超 刘正荣,王宁
1672-2779（2018）-07-0009-02,肖建国,二等奖,中国人民解放军总医院重症医学科,传统文化对医学生人文素养的教育意义*,周飞虎* 赵美娟,康红军
1672-2779（2018）-23-0040-02,黄淑媛,三等奖,湖南中医药大学硕士研究生2017级,基于加强临床实践背景下中西医结合妇产科学的人才培养建设,雷磊*,雷磊
1672-2779（2018）-19-0127-03,刘兴平,三等奖,湖南省长沙市宁乡市中医医院针灸推拿科,电针配合康复训练治疗腰椎间盘突出症的临床观察,,文建忠
1672-2779（2018）-06-0016-03,刘作良,三等奖,中南大学湘雅三医院急危重症科,移动交流平台在临床教学应用的探讨,杨兵厂*,杨明施
1672-2779（2018）-04-0076-03,戴宁,二等奖,北京中医药大学中医学院,调和肝脾、燥湿解毒法治疗宫颈高危型HPV感染探析*,马捷 范盎然 张睿 于姣姣 张炜悦 张蔚 刘梦 林炳岐 李峰*,
1672-2779（2018）-01-0154-04,于宗良,三等奖,天津中医药大学中西医结合学院,标准化病人在中医领域教学考核中应用的近五年研究进展,郑云凤 林英举 徐喆 刘洪苗 张媛媛*,张媛媛
1672-2779（2018）-23-0005-03,虞跃跃,二等奖,华北理工大学中医学院,互动式教学在刮痧疗法公共选修课中的应用*,武淑娟 孙娜 崔建美*,王洪彬
1672-2779（2018）-20-0129-03,廖俊杰,三等奖,辽宁省大石桥市陆合医院骨一科,小针刀配合手法松解治疗肱骨近端骨折术后肩关节粘连的效果研究,,孙久和
1672-2779（2018）-19-0041-03,李瑞红,二等奖,河南中医药大学第一附属医院脑病医院,基于持续改进理念的课程建设 优化神经病学规培的验证探索,,张淑芸
1672-2779（2018）-02-0080-03,吴芃,三等奖,河南中医药大学中医内科学硕士研究生2015级,浅谈行气化瘀法治疗癌性疼痛*,袁苗 马纯政*,段铮
1672-2779（2018）-15-0051-03,胡香玉,二等奖,平顶山市中医医院儿科,银花感冒合剂治疗儿童急性上呼吸道感染150例疗效研究*,刘坦*,赵玉敏
1672-2779（2018）-09-0081-03,王春辉,三等奖,河南中医药大学第二临床医学院,孙晓娜教授辩证治疗幽门螺杆菌感染相关性胃炎经验,孙晓娜*  毛俊青,张广玉
1672-2779（2018）-14-0139-02,苗金丽,二等奖,河南省洛阳正骨医院·河南省骨科医院颈腰痛二科,腕踝针配合中药塌渍在神经根型颈椎病患者中的效果观察, 毛晓艳 侯桂红,毛书歌
1672-2779（2018）-06-0146-02,李付娟,三等奖,沈阳市红十字会医院妇产科,中西医结合护理干预对盆腔炎性疾病后遗症患者的观察,,李青
1672-2779（2018）-03-0092-03,尚巍,三等奖,本溪市金山医院儿科,小儿病毒性心肌炎治疗中热毒宁注射液对临床疗效、心肌酶学指标及安全性影响分析,,刘淑梅
1672-2779（2018）-01-0022-03,马原,二等奖,辽宁中医药大学针灸推拿学院,加强青年教师教学基本功探究*,王熙* 樊旭 白增华 李宝岩 马铁明 任路 刘玉丽,谷忠悦
1672-2779（2018）-05-0119-03,占茂林,二等奖,安徽中医药大学第一附属医院干部神经内科,推拿针刺结合腰部核心肌群锻炼对老年腰椎退行性骨关节炎疗效及生命质量影响*,吴以诚 陆剑挺 郭耀斌 司晓华 张万云,吕子萌
1672-2779（2018）-20-0155-04,罗玉杰,二等奖,芜湖市中医医院危重医学科,脑卒中继发癫痫的影响因素及护理研究进展*,马啸 陈志祥 李娟,杨俊
1672-2779（2018）-13-0092-03,刘晓莹,二等奖,辽宁中医药大学药学院,乳酸菌发酵条件下葛根抗氧化能力研究*,张宁 郭乃菲* 朱麒臻 高阳 王琦,徐美玲
1672-2779（2018）-16-0091-03,李华,三等奖,开原市中医医院眼科,银杏叶提取物对糖尿病视网膜病变的疗效观察,秦立国*,刘文阁
1672-2779（2018）-22-0003-03,张玥,二等奖,山东中医药大学附属医院周围血管病科,Seminar教学模式在中医外科临床专业研究生中的应用※,刘明 刘效敏* 姜振,张玉冬
1672-2779（2018）-12-0112-02,陶阳,二等奖,南昌市洪都中医院质控办,金乌骨通胶囊治疗膝骨关节炎患者对血清IL-1、IL-6、TNF-α的影响,于男 胡思彦,宋青
1672-2779（2018）-17-0116-03,刘经州,二等奖,承德医学院附属医院肛肠科,逍遥散加生物反馈对慢性功能性便秘伴焦虑抑郁患者的疗效观察*,刘宝林* 高英杰 杨红群 贾国璞 谢双喜 宋春侠,张学诚
1672-2779（2018）-03-0023-02,马艳娇,二等奖,江西中医药大学基础医学院,浅谈《道德经》对中医药院校《医学免疫学与病原生物学》教学效果的探索*,,李珍珍
1672-2779（2018）-03-0128-02,陈赛泉,二等奖,九江市第一人民医院眼科,清毒百炎消联合穴位手法按摩治疗急性乳腺炎的护理研究,冷从玉 陈敏,冷从玉
1672-2779（2018）-17-0110-03,周文博,三等奖,新余市中医院内二科,清热解郁法治疗反流性食管炎患者睡眠障碍临床研究,黎明,金连宁
1672-2779（2018）-05-0044-02,张锁,二等奖,内蒙古医科大学中医学院,基于卓越医生本科培养----《中医诊断学》四诊技能实训课程建设与实践改革探讨*,师建平* 吴扬,王滨
1672-2779（2018）-12-0081-03,刘伟丽,二等奖,河南中医药大学第一附属医院脑病一区,刘向哲教授治疗抗NMDA受体脑炎的临床经验,刘向哲,夏松辰
1672-2779（2018）-05-0080-02,贾丽娜,三等奖,河南中医药大学硕士研究生2016级,卢跃卿教授治疗慢性肾衰竭经验拾萃,卢跃卿 刘涵*,李智全
1672-2779（2018）-04-0027-03,仝岩,二等奖,河南中医药大学第一临床医学院,关于提升青年教师教学能力的几点思考,任伟宏 陈恒 徐立然*,李志鹏
1672-2779（2018）-23-0063-03,周丽平,二等奖,浦口区中医院消化内科,《伤寒论》之呕吐治则初探,,刘剑
1672-2779（2018）-11-0001-03,林海燕,二等奖,滨州医学院中西医结合学院,提高视障生方剂学教学质量的探讨,于佳宁 于京平,林莺
1672-2779（2018）-13-0035-03,王济,二等奖,北京中医药大学中医学院,形成性评价在中医体质学教学中的实践探讨*,杨正 侯淑涓,李英帅
1672-2779（2018）-22-0056-04,张文韬,二等奖,中国人民解放军第306医院中医科,《黄帝内经》五音疗法治疗失眠的疗效评价,田乃佳 王俭 汤心钰 邹世冬 杨建宇 许继宗*,张喆
1672-2779（2018）-18-0053-03,骆嘉俊,二等奖,广州中医药大学第一临床医学院,化疗对III-IV期胃癌患者中医证型影响的研究,黄学武*,黎鹏
1672-2779（2018）-04-0146-04,杨振博,三等奖,河南中医药大学基础医学院硕士研究生2015级,左归丸对老年疾病治疗的研究进展,姚建平* 封银曼 李显,龙旭阳
1672-2779（2018）-18-0023-03,李晓晨,二等奖,中国医科大学附属第一医院中医科,西医院校中医学之辨证体系教学中存在的问题与对策*,张杰,宗士群
1672-2779（2018）-08-0146-03,罗萍,三等奖,修水县中医医院急诊,茯苓导水汤联合护理 治疗卵巢过度刺激综合征脾肾两虚证临床分析,,师雯
1672-2779（2018）-23-0030-03,刘平,二等奖,北京中医药大学人文学院,新媒体时代北京中医对外传播研究*,,方廷钰
1672-2779（2018）-22-0066-02,汤巧玲,二等奖,北京中医药大学中医学院,从后世各家医案探讨内经教学方法*,孙灵芝 宋佳 贺娟*,罗辉
1672-2779（2018）-14-0079-02,宋连会,三等奖,北京市朝阳区团结湖社区卫生服务中心中医全科,两次单纯型流感后咳嗽治验体会,李永锦,逯俭
1672-2779（2018）-13-0020-03,吴小慧,二等奖,南华大学附属第二医院中医科,分专业开展讲座式教学在西医院校中医学教学中的应用*,段忠心*,李艳春
1672-2779（2018）-13-0100-04,孙琮,二等奖,六安市中医院肺病一科,参芪平喘颗粒治疗慢性肺源性心脏病的临床研究*,王士汉 张阳阳 杨兴嫕* 王芳,杨兴嫕
1672-2779（2018）-23-0057-03,范云万,三等奖,重庆市开州区安康医院中医科,中药治疗非酒精性脂肪性肝炎效果及对BMI及AC的变化分析,,
1672-2779（2018）-19-0143-03,李霞,二等奖,上海中医药大学附属岳阳临床医学院,温阳法在膜性肾病治疗中的研究与应用概况,徐艳秋*,王祎熙
1672-2779（2018）-13-0050-02,谢治深,二等奖,河南中医药大学药学院,基于“功效应用”为核心的中医专业中药饮片实训的探索与实践*,崔璨 王君明 崔瑛 王辉*,付钰
1672-2779（2018）-06-0044-03,马登尚,二等奖,西南医科大学中西医结合学院,温病学考试成绩分析,,王全
1672-2779（2018）-24-0152-03,彭孟云,二等奖,西南医科大学附属中医医院肝胆病科,中医药治疗原发性肝癌TACE栓塞综合征的研究进展※,朱晓宁 汪静*,姚伟
1672-2779（2018）-05-0078-03,王浩艺,二等奖,河南中医药大学第二临床医学院,王松龄教授治疗缺血型颅底异常血管网病的思路与经验,王松龄,王伟民
1672-2779（2018）-02-0088-02,底迎亚,二等奖,河南中医药大学第二临床医学院,甘草泻心汤治疗化疗后口腔溃疡的应用,卢亚品 于贺 孙宏新*,杨亚琴
1672-2779（2018）-05-0086-03,赵弥彰,三等奖,河南中医药大学第一附属医院消化科,小青龙汤治疗寒饮内停型肠易激综合症医案2则,刘光伟*,王晓
1672-2779（2018）-07-0036-03,王慧霞,三等奖,河南医学高等专科学校预防医学教研室,高职高专临床医学专业《社区卫生与保健》课程设置满意度调查分析*,禹方,张军
1672-2779（2018）-11-0102-02,苏锦华,二等奖,辽宁省阜新市中医医院内一科,补阳还五汤加减结合穴位贴敷治疗中风后偏瘫60例,,刘文玉
1672-2779（2018）-14-0081-03,苏锦华,三等奖,辽宁省阜新市中医医院内一科,从脾论治眼肌型重症肌无力浅谈,,刘文玉
1672-2779（2018）-15-0122-02,褚威,二等奖,辽宁省辽阳市第三人民医院中医科,益气养阴消瘀通络方结合胰岛素泵治疗糖尿病视网膜病变疗效观察,,曹英军
1672-2779（2018）-23-0019-03,孙银辉,二等奖,湖南中医药大学医学院病理教研室,参与式教学法在护理专业病理学教学中应用初探,卜兰兰* 王理槐 唐群,舍颜
1672-2779（2018）-05-0022-03,郑梦迪,二等奖,西安医学院药学院/ 西安医学院药物研究所,提高《中药拉丁语》教学质量的方法探讨,张彦 张寒,汪兴军
1672-2779（2018）-07-0089-02,陈希瑞,二等奖,山东大学生命科学院,明雪汤的中药组方论述,陈靠山*,鹿艳
1672-2779（2018）-01-0082-03,赵晨玲,三等奖,安徽中医药大学中医学院,郜峦教授辨治妇科疾病临证经验撷萃*,郜峦*,马瑞萍
1672-2779（2018）-12-0052-03,王媛,二等奖,安徽中医药大学生理学教研室,药学专业生理学课程教学与考核的初步探究,甘贤兵,甘贤兵
1672-2779（2018）-04-0008-04,张清林,二等奖,南京中医药大学信息技术学院,传承传统文化的有益尝试*,张洪雷*,林合华
1672-2779（2018）-16-0156-03,丁英霞,二等奖,山东中医药大学针灸推拿学院,针刺治疗青少年近视的临床研究综述,姚笑*,高苒
1672-2779（2018）-01-0006-02,于京平,二等奖,滨州医学院中西医结合学院,比较法在《中药鉴定学》教学中的应用*,林海燕 王斌胜 陈彩云,于东林
1672-2779（2018）-08-0105-02,黄慧,三等奖,济宁市中医院治未病科,药膳干预糖尿病前期气虚质60例的临床观察,张玉修 张敏敏,张冬丽
1672-2779（2018）-08-0134-03,徐润鸿,二等奖,上饶市第二人民医院内科,运用化痰行气法加护理干预治疗反流性食管炎痰气郁结证的临床观察*,郭凤英 周灵虹,陈源红
1672-2779（2018）-24-0135-02,胡庭香,三等奖,江西省赣州市人民医院神经外科,人本管理在护理管理中的临床应用效果观察,,廖新艺
1672-2779（2018）-22-0149-02,刘素梅,三等奖,江西省瑞金市人民医院外二科,中西医结合护理输尿管结石的效果观察,,胡丽华
1672-2779（2018）-14-0110-02,黎雯,三等奖,南昌市洪都中医院十一病区,中药封包疗法联合针灸治疗混合型颈椎病的临床疗效,蒋淑芳,方琴
1672-2779（2018）-16-0045-03,刘艳红,二等奖,南昌大学第二附属医院门诊部,护患沟通技巧对门诊注射室工作满意度的影响,魏晓兰,刘洁
1672-2779（2018）-22-0140-03,钟诚,三等奖,玉林市第一人民医院康复医学科,经皮穴位电刺激联合膀胱功能训练对脊髓损伤后神经源性膀胱排尿功能的影响,陶敏*,彭冠铭
1672-2779（2018）-05-0145-05,闫纪蓉,二等奖,山东中医药大学中医学院,康莱特对非小细胞肺癌的作用及机制研究进展*,顾庆龙 陈燕 张亚楠*,王媛
1672-2779（2018）-22-0018-03,张亚楠,二等奖,山东中医药大学中医学院,“PAD对分”模式在中医院校病理学实验PBL教学改革中的应用*,夏雷 王世军 陈倩 王媛*,孙静
1672-2779（2018）-23-0134-02,杜敏,二等奖,兖矿新里程总医院康复医学科,悬吊运动训练治疗腰三横突综合症的临床研究,张 勇 公冶国 张芳 韩雨桐,韩怡菊
1672-2779（2018）-02-0118-03,赖春柏,二等奖,赣州市中医院针灸康复科,牵引下正骨推拿配合热敏灸治疗神经根型颈椎病临床研究*,段俊峰 曾繁华 许峰1 张统海 黄艳 郭琴,朱小明
1672-2779（2018）-05-0131-02,胡寿涓,三等奖,江西省新余市妇幼保健院产科,中医护理在子宫肌瘤手术患者围术期的应用研究,胡沙沙,廖子瑜
1672-2779（2018）-03-0068-02,袁苗,三等奖,河南中医药大学硕士研究生2015级,马纯政治疗肺癌经验浅谈*,吴芃 马纯政*,孙明月
1672-2779（2018）-14-0010-02,姚琦,二等奖,南京中医药大学医学与生命科学学院病理学与病理生理学系,基于THEOL平台病理学混合式教学在中医学专业中的应用*,张璐瑶 任宏艳 王子妤 赵玉男 蒋凤荣 戴建国 顾春艳,倪秀雄
1672-2779（2018）-17-0008-03,李晋,二等奖,遵义医学院医学与生物学研究中心,浅谈医学研究生转化医学理念的培养策略*,秦颖 罗果 王欢,徐尚福
1672-2779（2018）-01-0066-04,彭夏红,二等奖,南昌市中西医结合医院康复科,卯时康复训练对缺血性脑卒中患者运动功能恢复的效果研究*,黄莉 涂燕 熊春梅 涂卫萍,熊年秀
1672-2779（2018）-09-0001-03,陈永华,二等奖,安徽中医药大学第一附属医院干部神经内科,案例教学法与标准化病人结合教学模式临床教学研究*,刘妮 黄为 曹仕健 李亚军 王玮,江婷成
1672-2779（2018）-04-0037-03,丁晓洁,二等奖,滨州医学院中西医结合学院,中医学专业本科生《内经选读》考试成绩影响因素分析*,孔祥勇 王樱霖 王醊恩 徐文娟 董正平*,杨毅
1672-2779（2018）-08-0138-02,吴丽娟,三等奖,沈阳市红十字会医院骨外科,情志护理配合传统疗法对腰椎间盘突出症的临床疗效及护理效果,,苑园
1672-2779（2018）-04-0108-02,林仙花,二等奖,辽宁中医药大学附属第四医院脾胃科,固本益肠片对功能性腹泻患者的临床疗效观察,,林成锋
1672-2779（2018）-07-0099-03,曹婧 ,二等奖,江西中医药高等专科学校药学系,响应面法优化竹叶黄酮的提取工艺,侯春久 黄志飘,王英
1672-2779（2018）-22-0001-02,韩光磊,二等奖,安徽中医药大学第一附属医院药学部,谈强化中医学生中药教育的必要性*,朋汤义 李立华 晋霞,韩燕全
1672-2779（2018）-08-0069-03,李昕欣,二等奖,河南中医药大学第一临床医学院,冯志海教授治疗亚甲炎早期经验总结,冯志海*  成芸,杜艳梅
1672-2779（2018）-06-0088-03,刘涵,三等奖,河南中医药大学研究生2016级,卢跃卿教授运用济生肾气丸加减治疗特发性水肿经验总结,卢跃卿 刘亚美 陈瑶 贾丽娜*,李智全
1672-2779（2018）-08-Ⅲ-02,朱萌萌,三等奖,河南中医药大学硕士研究生2016级,胃癌患者化疗前后的中医研究,崔倩倩*,张照兰
1672-2779（2018）-04-0156-03,刘会芳,三等奖,河南中医药大学研究生2016级,中医药治疗血管神经性头痛的研究新进展,周晓卿,苗治国
1672-2779（2018）-09-0070-03,张二伟,二等奖,广州中医药大学第一临床医学院,膏肓灸探赜,陈兴华*,王强
1672-2779（2018）-05-0018-02,李孟魁,二等奖,天津中医药大学临床实训教学部,关于构建中医院校临床实训教学团队的思考*,王卫* 张瑜 张剑鹏,宋俊生
1672-2779（2018）-06-0046-03,李孟魁,二等奖,天津中医药大学临床实训教学部,中医院校诊断学体格检查教学中的问题及对策,张瑜 张剑鹏 蒋茹,高铁刚
1672-2779（2018）-19-0157-03,王开成,二等奖,唐山市丰润区中医医院中风二科,开窍法治疗中风病研究进展,张莹 才迎春 周晓春 秦建南 王久敏 熊卫艳 王秀芳 于晓东,安福宁
1672-2779（2018）-14-0122-03,朱叶珊,二等奖,唐山市中医医院脾胃科,健脾祛浊解毒法联合美沙拉嗪对溃疡性结肠炎黏膜愈合的影响*,费亚军 费璇 郑皓 刘润华 董雪莲 吉梅 张艳君,陈彤君
1672-2779（2018）-01-0119-03,刘阳,二等奖,唐山市中医医院肺功能科,三伏贴对支气管哮喘慢性持续期患者T淋巴细胞和肺功能变化的影响*,刘阳 朱国清 刘锦红 郭永娟 屈亚静 欧阳晓慧,朱叶珊
1672-2779（2018）-23-0094-02,朱叶珊,二等奖,唐山市中医医院脾胃科,健脾祛浊解毒法对溃疡性结肠炎患者的Fas/FasL表达的影响*,费亚军 费璇 郑皓 刘润华 崔小霞 安丽娜 吉梅,陈彤君
1672-2779（2018）-14-0155-04,陈宏伟,二等奖,保定市中医院药剂科,中药特色技术的起承转合*,,张国伟
1672-2779（2018）-24-0043-03,李丽萍,二等奖,河北省保定市中医院内分泌科,大柴胡汤加味治疗肥胖2型糖尿病102例临床观察*,张会琴 高颜华 陈宏伟 王久玉 刘朋松,王改仙
1672-2779（2018）-06-0081-03,赵婷婷,二等奖,河南中医药大学基础医学院,王振亮教授经方辨治类风湿性关节炎经验*,闫淑婷 张培 耿运玲 王振亮*,苏玲
1672-2779（2018）-01-0075-03,都佳蕴,三等奖,北京中医药大学,从玄府腠理论治慢性皮肤病,都群*#,尹冰
1672-2779（2018）-06-0123-02,陈凤英,二等奖,朝阳市中医院妇科,活血化瘀法联合西药治疗慢性盆腔炎的疗效及对炎性因子的影响,,韩岩辉
